"dataset_notice","customer_id","full_name","phone_number","bank_name","account_number","upi_id","profile_image_url","balance","upi_pin","age_group","digital_literacy","average_tx_amount","normal_hours","known_beneficiaries"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C540","Naina Sandbox 540","+91 98439 00540","Apex Global Bank","XXXX-XXXX-4839","nainasandbox540@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c540","INR 4,23,843.00","7463","18-30","Advanced","INR 14,547.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C541","Reyansh Iyer 541","+91 98440 00541","Apex Global Bank","XXXX-XXXX-4840","reyanshiyer541@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c541","INR 4,24,780.00","076120","31-45","Moderate","INR 14,620.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C542","Aditi Test 542","+91 98441 00542","Apex Global Bank","XXXX-XXXX-4841","adititest542@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c542","INR 4,25,717.00","7497","46-60","Basic","INR 14,693.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C543","Neil Prototype 543","+91 98442 00543","Apex Global Bank","XXXX-XXXX-4842","neilprototype543@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c543","INR 4,26,654.00","076466","61-75","Advanced","INR 14,766.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C544","Mira Fictional 544","+91 98443 00544","Apex Global Bank","XXXX-XXXX-4843","mirafictional544@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c544","INR 4,27,591.00","7531","18-30","Moderate","INR 14,839.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C545","Yash Sample 545","+91 98444 00545","Apex Global Bank","XXXX-XXXX-4844","yashsample545@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c545","INR 4,28,528.00","076812","31-45","Basic","INR 14,912.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C546","Saanvi Mock 546","+91 98445 00546","Apex Global Bank","XXXX-XXXX-4845","saanvimock546@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c546","INR 4,29,465.00","7565","46-60","Advanced","INR 14,985.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C547","Advik Training 547","+91 98446 00547","Apex Global Bank","XXXX-XXXX-4846","adviktraining547@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c547","INR 4,30,402.00","077158","61-75","Moderate","INR 15,058.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C548","Riya Demo 548","+91 98447 00548","Apex Global Bank","XXXX-XXXX-4847","riyademo548@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c548","INR 4,31,339.00","7599","18-30","Basic","INR 15,131.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C549","Karan Example 549","+91 98448 00549","Apex Global Bank","XXXX-XXXX-4848","karanexample549@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c549","INR 4,32,276.00","077504","31-45","Advanced","INR 15,204.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C550","Pooja Sandbox 550","+91 98449 00550","Apex Global Bank","XXXX-XXXX-4849","poojasandbox550@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c550","INR 4,33,213.00","7633","46-60","Moderate","INR 15,277.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C551","Ramaswamy Iyer 551","+91 98450 00551","Apex Global Bank","XXXX-XXXX-4850","ramaswamyiyer551@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c551","INR 4,34,150.00","077850","61-75","Basic","INR 15,350.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C552","Aarav Test 552","+91 98451 00552","Apex Global Bank","XXXX-XXXX-4851","aaravtest552@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c552","INR 4,35,087.00","7667","18-30","Advanced","INR 15,423.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C553","Diya Prototype 553","+91 98452 00553","Apex Global Bank","XXXX-XXXX-4852","diyaprototype553@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c553","INR 4,36,024.00","078196","31-45","Moderate","INR 15,496.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C554","Kabir Fictional 554","+91 98453 00554","Apex Global Bank","XXXX-XXXX-4853","kabirfictional554@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c554","INR 4,36,961.00","7701","46-60","Basic","INR 15,569.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C555","Meera Sample 555","+91 98454 00555","Apex Global Bank","XXXX-XXXX-4854","meerasample555@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c555","INR 4,37,898.00","078542","61-75","Advanced","INR 15,642.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C556","Arjun Mock 556","+91 98455 00556","Apex Global Bank","XXXX-XXXX-4855","arjunmock556@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c556","INR 4,38,835.00","7735","18-30","Moderate","INR 15,715.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C557","Anaya Training 557","+91 98456 00557","Apex Global Bank","XXXX-XXXX-4856","anayatraining557@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c557","INR 4,39,772.00","078888","31-45","Basic","INR 15,788.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C558","Vihaan Demo 558","+91 98457 00558","Apex Global Bank","XXXX-XXXX-4857","vihaandemo558@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c558","INR 4,40,709.00","7769","46-60","Advanced","INR 15,861.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C559","Isha Example 559","+91 98458 00559","Apex Global Bank","XXXX-XXXX-4858","ishaexample559@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c559","INR 4,41,646.00","079234","61-75","Moderate","INR 15,934.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C560","Rohan Sandbox 560","+91 98459 00560","Apex Global Bank","XXXX-XXXX-4859","rohansandbox560@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c560","INR 4,42,583.00","7803","18-30","Basic","INR 16,007.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C561","Kavya Iyer 561","+91 98460 00561","Apex Global Bank","XXXX-XXXX-4860","kavyaiyer561@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c561","INR 4,43,520.00","079580","31-45","Advanced","INR 16,080.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C562","Dev Test 562","+91 98461 00562","Apex Global Bank","XXXX-XXXX-4861","devtest562@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c562","INR 4,44,457.00","7837","46-60","Moderate","INR 16,153.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C563","Tara Prototype 563","+91 98462 00563","Apex Global Bank","XXXX-XXXX-4862","taraprototype563@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c563","INR 4,45,394.00","079926","61-75","Basic","INR 16,226.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C564","Ishaan Fictional 564","+91 98463 00564","Apex Global Bank","XXXX-XXXX-4863","ishaanfictional564@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c564","INR 4,46,331.00","7871","18-30","Advanced","INR 16,299.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C565","Naina Sample 565","+91 98464 00565","Apex Global Bank","XXXX-XXXX-4864","nainasample565@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c565","INR 4,47,268.00","080272","31-45","Moderate","INR 16,372.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C566","Reyansh Mock 566","+91 98465 00566","Apex Global Bank","XXXX-XXXX-4865","reyanshmock566@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c566","INR 4,48,205.00","7905","46-60","Basic","INR 16,445.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C567","Aditi Training 567","+91 98466 00567","Apex Global Bank","XXXX-XXXX-4866","adititraining567@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c567","INR 4,49,142.00","080618","61-75","Advanced","INR 16,518.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C568","Neil Demo 568","+91 98467 00568","Apex Global Bank","XXXX-XXXX-4867","neildemo568@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c568","INR 4,50,079.00","7939","18-30","Moderate","INR 16,591.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C569","Mira Example 569","+91 98468 00569","Apex Global Bank","XXXX-XXXX-4868","miraexample569@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c569","INR 4,51,016.00","080964","31-45","Basic","INR 16,664.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C570","Yash Sandbox 570","+91 98469 00570","Apex Global Bank","XXXX-XXXX-4869","yashsandbox570@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c570","INR 4,51,953.00","7973","46-60","Advanced","INR 16,737.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C571","Saanvi Iyer 571","+91 98470 00571","Apex Global Bank","XXXX-XXXX-4870","saanviiyer571@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c571","INR 4,52,890.00","081310","61-75","Moderate","INR 16,810.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C572","Advik Test 572","+91 98471 00572","Apex Global Bank","XXXX-XXXX-4871","adviktest572@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c572","INR 4,53,827.00","8007","18-30","Basic","INR 16,883.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C573","Riya Prototype 573","+91 98472 00573","Apex Global Bank","XXXX-XXXX-4872","riyaprototype573@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c573","INR 4,54,764.00","081656","31-45","Advanced","INR 16,956.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C574","Karan Fictional 574","+91 98473 00574","Apex Global Bank","XXXX-XXXX-4873","karanfictional574@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c574","INR 4,55,701.00","8041","46-60","Moderate","INR 17,029.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C575","Pooja Sample 575","+91 98474 00575","Apex Global Bank","XXXX-XXXX-4874","poojasample575@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c575","INR 4,56,638.00","082002","61-75","Basic","INR 17,102.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C576","Ramaswamy Mock 576","+91 98475 00576","Apex Global Bank","XXXX-XXXX-4875","ramaswamymock576@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c576","INR 4,57,575.00","8075","18-30","Advanced","INR 17,175.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C577","Aarav Training 577","+91 98476 00577","Apex Global Bank","XXXX-XXXX-4876","aaravtraining577@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c577","INR 4,58,512.00","082348","31-45","Moderate","INR 17,248.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C578","Diya Demo 578","+91 98477 00578","Apex Global Bank","XXXX-XXXX-4877","diyademo578@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c578","INR 4,59,449.00","8109","46-60","Basic","INR 17,321.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C579","Kabir Example 579","+91 98478 00579","Apex Global Bank","XXXX-XXXX-4878","kabirexample579@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c579","INR 4,60,386.00","082694","61-75","Advanced","INR 17,394.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C580","Meera Sandbox 580","+91 98479 00580","Apex Global Bank","XXXX-XXXX-4879","meerasandbox580@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c580","INR 4,61,323.00","8143","18-30","Moderate","INR 17,467.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C581","Arjun Iyer 581","+91 98480 00581","Apex Global Bank","XXXX-XXXX-4880","arjuniyer581@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c581","INR 4,62,260.00","083040","31-45","Basic","INR 17,540.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C582","Anaya Test 582","+91 98481 00582","Apex Global Bank","XXXX-XXXX-4881","anayatest582@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c582","INR 4,63,197.00","8177","46-60","Advanced","INR 17,613.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C583","Vihaan Prototype 583","+91 98482 00583","Apex Global Bank","XXXX-XXXX-4882","vihaanprototype583@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c583","INR 4,64,134.00","083386","61-75","Moderate","INR 17,686.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C584","Isha Fictional 584","+91 98483 00584","Apex Global Bank","XXXX-XXXX-4883","ishafictional584@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c584","INR 4,65,071.00","8211","18-30","Basic","INR 17,759.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C585","Rohan Sample 585","+91 98484 00585","Apex Global Bank","XXXX-XXXX-4884","rohansample585@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c585","INR 4,66,008.00","083732","31-45","Advanced","INR 17,832.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C586","Kavya Mock 586","+91 98485 00586","Apex Global Bank","XXXX-XXXX-4885","kavyamock586@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c586","INR 4,66,945.00","8245","46-60","Moderate","INR 17,905.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C587","Dev Training 587","+91 98486 00587","Apex Global Bank","XXXX-XXXX-4886","devtraining587@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c587","INR 4,67,882.00","084078","61-75","Basic","INR 17,978.00","08:00-21:00","anand@apexbank|Anand (Son);tneb@trustpay|TNEB Electricity;nilgiris@trustpay|Nilgiris Supermarket"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C588","Tara Demo 588","+91 98487 00588","Apex Global Bank","XXXX-XXXX-4887","tarademo588@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c588","INR 4,68,819.00","8279","18-30","Advanced","INR 18,051.00","07:00-22:00","family@trustpay|Family Contact;utility@trustpay|Utility Payment;grocers@trustpay|Demo Grocers"
"SYNTHETIC TEST DATA - NOT A REAL PERSON, ACCOUNT, OR PIN","C589","Ishaan Example 589","+91 98488 00589","Apex Global Bank","XXXX-XXXX-4888","ishaanexample589@trustpay","https://api.dicebear.com/9.x/initials/svg?seed=trustpay-c589","INR 4,69,756.00","084424","31-45","Moderate","INR 18,124.00","09:00-19:00","clinic@trustpay|City Care Clinic;rent@trustpay|Rental Account;mobile@trustpay|Mobile Recharge"
